"Name","Position","Age","Height","Weight","Inf","Club","Division","Nationality","Home-Grown","Personality","Media Handling","Wage","Transfer Value","Asking Price","Preferred Foot","Starts","Minutes Played","Average Rating","Sub Appearances","Minutes/Game","Goals (percentile)","Goals/90 (percentile)","Minutes/Goal (percentile)","xG (percentile)","xG/90 (percentile)","xG/Shot (percentile)","xG Overperformance (percentile)","xG Overperformance/90 (percentile)","Non-pen Goals (percentile)","Non-pen Goals/90 (percentile)","Non-pen Goals/Shot (percentile)","Minutes/Non-pen Goal (percentile)","Non-pen xG (percentile)","Non-pen xG/90 (percentile)","Non-pen Goals - Non-pens xG /90 (percentile)","Non-pen xG/Shot (percentile)","Non-pen xG Overperformance (percentile)","Non-pen xG Overperformance/90 (percentile)","Goals Outside Box (percentile)","Goals Outside Box/90 (percentile)","Assists (percentile)","Assists/90 (percentile)","Minutes/Assist (percentile)","xA (percentile)","xA/90 (percentile)","xA Overperformance (percentile)","xA Overperformance/90 (percentile)","Assists/Clear Cut Chances Created (percentile)","Goal Contributions (percentile)","Goal Contributions/90 (percentile)","xGC (percentile)","xGC/90 (percentile)","xGC Overperformance (percentile)","xGC Overperformance/90 (percentile)","Non-pen Goal Contributions (percentile)","Non-pen Goal Contributions/90 (percentile)","Non-pen xGC (percentile)","Non-pen xGC/90 (percentile)","Non-pen xGC Overperformance (percentile)","Non-pen xGC Overperformance/90 (percentile)","Conversion % (percentile)","Shots (percentile)","Shots/90 (percentile)","Shots on Target (percentile)","Shots on Target/90 (percentile)","Shots on Target % (percentile)","Shots Outside Box/90 (percentile)","Passes Attempted (percentile)","Passes Attempted/90 (percentile)","Passes Completed (percentile)","Passes Completed/90 (percentile)","Pass Completion % (percentile)","Progressive Passes/90 (percentile)","Progressive Passes (percentile)","Progressive Pass Rate (percentile)","Key Passes (percentile)","Key Passes/90 (percentile)","Key Pass % (percentile)","Open Play Key Passes (percentile)","Open Play Key Passes/90 (percentile)","Open Play Key Pass % (percentile)","Crosses Attempted (percentile)","Crosses Attempted/90 (percentile)","Crosses Completed (percentile)","Crosses Completed/90 (percentile)","Crosses Completed % (percentile)","Open Play Crosses Attempted (percentile)","Open Play Crosses Attempted/90 (percentile)","Open Play Crosses Completed (percentile)","Open Play Crosses Completed/90 (percentile)","Open Play Cross Completion % (percentile)","Chances Created (percentile)","Chances Created/90 (percentile)","Clear Cut Chances Created (percentile)","Clear Cut Chances Created/90 (percentile)","Pressures Attempted (percentile)","Pressures Attempted/90 (percentile)","Pressures Completed (percentile)","Pressures Completed/90 (percentile)","Pressure Success % (percentile)","Possession Won/90 (percentile)","Possession Lost/90 (percentile)","Poss+-/90 (percentile)","Poss+- % (percentile)","Dribbles/90 (percentile)","Dribbles (percentile)","Penalties Taken (percentile)","Penalties Scored (percentile)","Pens Scored % (percentile)","Tackles Attempted (percentile)","Tackles Attempted/90 (percentile)","Tackles Completed (percentile)","Tackles Completed/90 (percentile)","Tackles Failed (percentile)","Tackle Completion % (percentile)","Tackles Failed/90 (percentile)","Key Tackles (percentile)","Key Tackles/90 (percentile)","Tackle Quality (percentile)","Interceptions (percentile)","Interceptions/90 (percentile)","Blocks (percentile)","Blocks/90 (percentile)","Shots Blocked (percentile)","Shots Blocked/90 (percentile)","Headers Attempted (percentile)","Headers Attempted/90 (percentile)","Headers Won (percentile)","Headers Won/90 (percentile)","Headers Won % (percentile)","Headers Lost (percentile)","Headers Lost/90 (percentile)","Headers Lost % (percentile)","Key Headers (percentile)","Key Headers/90 (percentile)","Aerial Challenges Attempted/90 (percentile)","Duels Win % (percentile)","Fouls Against (percentile)","Fouls Made (percentile)","Net Fouls (percentile)","Fouls Won/90 (percentile)","Fouls Committed/90 (percentile)","Clearances (percentile)","Clearances/90 (percentile)","Offsides (percentile)","Offsides/90 (percentile)","Offside/Non-pen Goals (percentile)","Offside/Non-pen xG (percentile)","Distance Covered/90 (percentile)","Distance Covered (percentile)","Total Saves (percentile)","Saves/90 (percentile)","Save % (percentile)","xSave % (percentile)","xSave % Overperformance (percentile)","Saves Held (percentile)","Saves Held/90 (percentile)","Saves Held Ratio (percentile)","Saves Held/Shots Faced Ratio (percentile)","Saves Tipped (percentile)","Saves Tipped/90 (percentile)","Saves Tipped Ratio (percentile)","Saves Tipped/Shots Faced Ratio (percentile)","Saves Parried (percentile)","Saves Parried/90 (percentile)","Saves Parried Ratio (percentile)","Saves Parried/Shots Faced Ratio (percentile)","Saves/Goal Conceaded (percentile)","Save Efficiency (percentile)","Shots on Target Against (percentile)","Shots on Target Against/90 (percentile)","xGP (percentile)","xGP/90 (percentile)","Penalties Faced (percentile)","Penalties Saved (percentile)","Pens Saved % (percentile)","Goals Conceded (percentile)","Conceded/90 (percentile)","Clean Sheets (percentile)","Clean Sheet Ratio (percentile)","Red Cards (percentile)","Yellow Cards (percentile)","Yellows/Tackle (percentile)","Reds/Tackle (percentile)","Yellows/90 (percentile)","Reds/90 (percentile)","Player of the Match (percentile)","Mistakes Leading to Goal (percentile)","Sprints/90 (percentile)","Attacking Actions/90 (percentile)","Creative Actions/90 (percentile)","Defensive Actions/90 (percentile)","Goalkeeping Actions/90 (percentile)","Excitement Factor/90 (percentile)","General Performance","Goalkeeping","Defensive Defender","Creative Defender","Attacking Defender","Creative Midfielder","Attacking Midfielder","Creative Winger","Attacking Winger","Creative Forward","Attacking Forward","Finisher","Aerial Threat","Reader","Assister","Ball Winning Defenders"
"Lennart Czyborra","D/WB (L)",25,"5'11""","158 lbs","-","Valladolid","Spanish First Division","GER","-","Fairly Professional","Level-headed","£12,250 p/w","£425K - £1.2M","-","Left Only",13,1009,6.54,0,77.62,0,0,0,21,13,87,44,43,0,0,0,0,21,14,42,88,44,43,0,0,0,0,0,24,13,37,40,0,0,0,24,10,34,38,0,0,24,10,34,38,0,9,5,0,0,0,0,54,59,54,55,21,91,66,92,41,36,30,43,39,32,69,70,24,34,4,76,80,28,42,4,0,0,0,0,54,50,43,33,15,42,17,25,32,61,56,0,0,0,55,75,56,81,57,68,57,0,28,50,59,91,63,90,22,26,49,51,57,63,61,60,52,64,71,85,54,68,10,39,14,4,24,51,71,100,100,100,100,67,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,34,37,100,36,100,0,100,92,32,31,88,0,56,32,0,89,51,39,25,21,37,37,40,29,0,86,89,33,74
"Paxten Aaronson","M (C), AM (RLC)",20,"5'9""","138 lbs","-","Eintracht Frankfurt","Bundesliga","USA","-","Balanced","Level-headed","£15,500 p/w","£4.2M - £5.2M","-","Right",4,508,6.77,8,42.33,0,50,50,54,73,49,45,32,0,52,22,52,55,76,31,54,45,32,0,0,0,0,0,14,13,48,40,0,0,38,37,57,41,31,0,39,38,58,41,31,20,52,77,33,57,18,47,34,27,33,26,16,17,22,14,25,36,48,26,39,53,10,19,0,0,0,10,21,0,0,0,0,38,0,38,39,53,28,30,10,38,4,6,21,71,44,0,0,0,27,17,28,31,0,100,0,0,0,98,32,57,15,38,0,0,33,38,21,19,16,66,29,18,0,0,40,0,32,74,76,58,80,22,36,100,100,100,100,41,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,0,100,46,58,31,13,0,56,37,0,47,31,53,44,42,41,49,52,50,73,32,33,33,12
"Yann M'Vila","DM, M (C)",33,"6'0""","174 lbs","-","Toulouse FC","Ligue 1 Uber Eats","FRA (CGO)","-","Fairly Determined","Media-friendly","£9,750 p/w","£850K - £1.8M","-","Right",27,2004,6.83,0,74.22,0,10,15,40,20,38,70,66,0,10,51,15,41,21,63,43,70,67,0,0,37,33,35,74,58,28,46,10,40,26,61,37,42,56,41,27,61,37,43,56,47,41,20,20,13,18,26,78,70,78,69,52,86,82,80,78,72,52,82,79,57,44,25,24,18,60,48,27,28,21,60,96,96,91,87,76,57,76,67,58,76,74,80,79,17,41,0,0,0,76,62,74,61,25,35,33,33,28,16,67,53,58,40,51,38,62,23,72,50,64,48,77,66,78,71,24,65,59,6,2,34,5,74,66,35,45,20,100,76,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,6,100,3,100,51,100,52,28,76,72,0,29,69,0,66,77,61,63,53,55,56,66,58,55,77,75,70,83
"Moritz Nicolas","GK",26,"6'4""","196 lbs","-","Borussia M'gladbach","Bundesliga","GER","-","Fairly Professional","Reserved","£5,750 p/w","£95K - £950K","-","Right Only",2,237,6.57,1,79,0,0,0,0,0,0,66,62,0,0,0,0,0,0,63,0,66,63,0,0,0,0,0,0,0,64,62,0,0,0,0,0,63,62,0,0,0,0,63,62,0,0,0,0,0,0,0,20,18,16,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,64,42,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,100,65,40,100,79,100,100,100,100,100,8,18,13,10,8,83,14,0,0,0,0,12,76,96,90,12,18,71,25,9,8,19,25,34,15,0,0,0,74,23,0,53,100,100,100,100,100,100,0,100,0,0,0,0,5,0,1,5,11,1,1,1,1,1,0,0,0,10,0,4,0,20
"Moritz-Broni Kwarteng","M (C), AM (RLC), ST (C)",26,"5'9""","154 lbs","-","VfL Bochum","Bundesliga","GHA (GER)","-","Balanced","Media-friendly","£12,250 p/w","£240K - £2.4M","-","Right",15,1504,6.78,19,44.24,55,50,50,73,63,60,73,70,37,39,35,40,66,54,67,32,69,67,0,0,58,68,69,91,95,9,14,69,69,66,84,82,21,31,62,59,82,79,18,29,55,71,60,69,58,60,53,63,51,63,49,21,45,62,51,74,82,72,67,67,58,74,65,79,80,82,66,58,70,68,82,78,80,62,65,75,89,68,71,25,48,31,36,41,70,73,0,0,100,58,46,53,39,34,18,30,33,38,47,59,59,26,12,0,0,48,12,41,17,27,47,50,29,0,0,13,23,65,36,55,59,42,40,21,17,23,8,8,74,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,17,17,100,19,100,0,100,50,69,75,32,0,62,71,0,32,95,89,91,88,93,94,94,93,80,24,47,95,55
"Rémi Oudin","M (C), AM (RLC)",27,"6'1""","178 lbs","-","Salento","Italian Serie A","FRA","-","Balanced","Level-headed","£10,500 p/w","£375K - £5.2M","-","Left",23,1956,6.87,7,65.2,55,42,42,87,74,78,6,18,37,30,4,32,86,73,14,64,4,17,0,0,72,68,70,79,70,81,73,78,75,61,86,75,21,38,70,56,85,72,18,34,20,84,69,74,56,30,56,61,27,63,31,52,31,61,55,90,91,95,86,90,95,94,92,93,90,2,78,62,28,21,3,53,42,70,61,80,76,73,57,25,41,15,23,30,67,78,0,0,100,70,52,68,49,28,32,36,0,0,51,65,49,53,34,0,6,71,51,65,40,35,19,32,38,40,29,53,28,75,26,55,60,40,71,61,35,44,30,35,37,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,24,32,100,36,100,0,100,50,62,81,42,0,73,95,0,52,77,88,92,83,95,88,88,86,66,59,48,94,36
"Alieu Fadera","M/AM (L)",22,"5'11""","167 lbs","Ask","Como","Italian Serie A","GAM","-","Fairly Determined","Level-headed","£9,000 p/w","£1.8M","£1.8M","Right",0,4,0,2,2,0,0,0,0,0,0,66,62,0,0,0,0,0,0,63,0,66,63,0,0,0,0,0,0,0,64,62,0,0,0,0,0,63,62,0,0,0,0,63,62,0,0,0,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,100,100,100,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,0,100,0,0,0,0,0,0,3,0,1,3,1,3,3,3,0,0,0,10,0,11,0,38
"Gianluca Di Chiara","D/WB/M (L)",30,"6'1""","171 lbs","-","Parma","Italian Serie A","ITA","-","Spirited","Evasive, Reserved","£8,750 p/w","£28K - £275K","-","Left Only",0,64,6.4,3,21.33,0,0,0,0,0,0,66,62,0,0,0,0,0,0,63,0,66,63,0,0,0,0,0,10,0,52,4,0,0,0,7,51,54,12,0,0,7,52,55,12,0,0,0,0,0,0,0,12,0,13,0,97,0,14,95,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,0,0,10,0,0,65,64,0,0,0,0,0,7,63,9,0,0,100,0,0,0,36,8,0,0,0,0,0,4,6,0,0,53,0,0,0,0,0,0,0,0,74,0,74,21,0,0,100,100,100,100,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,0,100,0,0,0,0,0,0,15,0,26,16,0,15,15,15,0,0,0,10,0,11,0,38
"Joan García","GK",23,"5'11""","174 lbs","-","Espanyol","Spanish First Division","ESP","-","Balanced","Media-friendly","£12,000 p/w","£850K - £4.2M","-","Right",5,621,6.93,3,77.63,0,0,0,0,0,0,66,62,0,0,0,0,0,0,63,0,66,63,0,0,0,0,0,0,0,64,62,0,0,0,0,0,63,62,0,0,0,0,63,62,0,0,0,0,0,0,0,31,10,28,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,82,58,48,0,0,0,0,0,0,3,0,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,55,3,100,91,96,100,100,100,100,0,24,42,64,77,8,92,29,28,14,17,25,20,9,15,45,88,84,92,78,14,42,54,68,81,0,0,100,63,68,15,30,100,100,100,100,100,100,0,100,0,0,0,3,52,0,3,94,28,3,1,3,3,3,0,0,0,10,0,22,0,31
"Samuel Justo","M/AM (C)",20,"5'10""","158 lbs","Loa","Sporting CP","Portuguese Premier League","POR","-","Fairly Determined","Level-headed","£2,700 p/w","£130K - £1.3M","-","Right",0,0,0,0,0,0,0,0,0,0,0,66,62,0,0,0,0,0,0,63,0,66,63,0,0,0,0,0,0,0,64,62,0,0,0,0,0,63,62,0,0,0,0,63,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Toni Borevković","D (RC)",26,"6'4""","182 lbs","-","VTSC","Portuguese Premier League","CRO","-","Fairly Professional","Level-headed","£3,600 p/w","£190K - £1.9M","-","Right",34,2924,6.82,0,86,37,18,20,63,27,78,70,66,37,18,66,20,64,28,67,80,71,67,0,0,0,1,3,43,8,62,62,0,40,16,53,16,67,64,41,16,54,16,67,64,62,55,23,43,19,31,4,91,75,91,76,70,59,85,48,52,15,15,54,16,15,46,18,0,0,13,51,20,0,1,13,0,1,0,0,57,10,53,7,55,87,95,92,94,7,33,0,0,0,69,24,69,25,38,51,76,92,82,76,91,76,90,73,88,76,95,78,97,94,89,29,75,92,96,92,81,92,59,37,46,22,74,96,87,100,100,100,100,16,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,34,42,100,48,100,0,100,10,10,13,96,0,15,53,0,96,37,31,34,39,29,30,37,34,62,97,99,32,98
"Hugo Magnetti","DM, M (C)",25,"5'8""","163 lbs","-","Brest","Ligue 1 Uber Eats","FRA","-","Fairly Loyal","Level-headed","£11,750 p/w","£6M - £7M","-","Right",30,2455,6.81,2,76.72,37,22,25,62,33,38,72,66,37,22,47,25,63,34,67,43,73,67,0,20,37,22,27,84,66,9,30,30,53,31,74,45,21,44,53,32,75,46,21,45,43,64,38,52,30,26,37,79,50,78,50,44,49,76,59,78,58,51,79,57,51,70,50,55,34,26,71,50,44,26,26,63,43,70,48,85,63,87,76,63,59,47,54,55,34,63,0,0,0,88,76,87,74,15,42,30,62,48,55,63,25,63,35,0,0,67,19,72,40,52,36,69,55,49,32,19,58,73,13,16,45,27,84,72,35,45,30,30,22,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4,17,100,9,100,0,100,39,32,52,57,0,36,54,0,65,53,42,59,53,62,55,63,57,65,54,56,72,70
"Patrick William","D (RC)",26,"6'1""","171 lbs","-","Rio Ave","Portuguese Premier League","BRA","-","Fairly Determined","Media-friendly","£2,700 p/w","£110K - £1.1M","-","Right",35,2981,6.83,0,85.17,37,18,19,64,33,38,69,66,37,18,40,20,66,34,63,43,69,67,0,0,37,16,19,64,26,65,62,0,53,24,63,23,67,64,53,25,64,23,67,64,36,66,33,43,19,15,30,95,90,95,90,77,44,80,21,55,17,14,54,15,13,28,7,0,0,0,30,7,0,0,0,17,5,23,4,60,13,63,17,82,94,97,96,97,14,44,0,0,0,72,27,77,37,63,82,95,92,80,31,82,49,96,86,90,78,87,52,90,71,74,25,70,76,83,65,54,80,46,17,6,12,48,91,77,100,100,100,100,16,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,8,15,100,24,100,0,100,7,14,14,77,0,16,61,0,96,36,32,41,43,38,33,38,35,60,82,80,54,92
"Darlin Yongwa","D/WB/M (L)",23,"5'11""","149 lbs","Wnt","FC Lorient","Ligue 1 Uber Eats","CMR (FRA)","-","Balanced","Level-headed","£4,400 p/w","£2.1M - £4.2M","-","Left",10,1090,6.62,11,51.9,0,26,29,8,0,4,83,82,0,26,92,29,8,0,81,5,83,82,0,0,0,28,32,33,19,71,73,0,24,35,25,7,84,82,24,36,25,8,84,83,92,16,10,0,11,34,24,55,55,57,57,61,75,62,80,55,60,50,57,66,55,70,68,64,74,65,77,78,74,85,66,46,59,23,35,52,38,51,48,61,73,52,65,64,37,44,0,0,0,59,80,63,89,63,77,74,0,0,96,58,85,47,62,47,54,43,19,53,49,67,67,85,69,60,68,19,87,43,53,65,39,70,48,59,35,38,20,100,30,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,34,37,100,38,100,0,2,77,40,75,73,0,54,71,0,83,77,69,47,44,58,49,65,47,58,75,82,62,69
"Cristian Cásseres","DM, M/AM (C)",24,"5'9""","152 lbs","-","Toulouse FC","Ligue 1 Uber Eats","VEN (USA)","-","Balanced","Media-friendly","£7,500 p/w","£800K - £6.6M","-","Right",14,1394,6.7,9,60.61,0,0,0,46,33,14,20,28,0,0,0,0,47,34,26,16,20,28,64,77,0,0,0,57,54,10,14,0,0,0,51,39,9,17,0,0,52,40,9,17,0,57,50,43,39,26,55,64,61,65,61,52,50,62,49,50,36,29,52,39,31,38,29,0,9,34,38,27,0,11,35,46,48,62,68,68,70,57,44,17,65,64,71,70,44,55,0,0,0,54,43,55,48,63,73,82,0,0,19,54,45,76,92,22,19,44,9,43,24,41,56,70,44,40,38,9,50,49,28,17,37,20,56,58,100,100,100,100,91,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,12,10,100,9,100,0,100,62,36,39,42,0,34,28,0,67,51,32,44,44,39,42,40,45,49,50,55,48,62
"Nicholas Opoku","D (C)",26,"6'3""","178 lbs","-","Gil Vicente","Portuguese Premier League","GHA","-","Fairly Professional","Media-friendly, Reserved","£7,500 p/w","£1.7M - £3.5M","-","Right Only",15,1213,6.59,0,80.87,0,0,0,40,33,29,25,28,0,0,0,0,41,34,26,32,25,28,0,0,0,0,0,46,37,18,22,0,0,0,43,32,15,21,0,0,43,32,15,21,0,44,41,33,35,34,32,62,71,64,73,77,82,67,75,25,11,12,26,12,12,0,1,0,13,100,0,1,0,15,100,17,20,23,29,40,16,45,28,92,99,98,99,99,6,10,0,0,0,51,43,50,42,53,42,57,78,94,67,54,63,41,41,80,96,60,68,75,85,83,61,71,86,80,91,71,84,18,47,24,6,61,48,52,35,40,100,100,22,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,7,2,6,2,0,100,6,14,15,97,0,15,37,0,86,65,41,46,55,40,36,33,43,47,94,98,42,100
"Marcin Kamiński","D (C)",32,"6'4""","185 lbs","Ask","SV Werder","Bundesliga","POL","-","Professional","Reserved","£9,250 p/w","£400K","£400K","Left",1,96,6.6,1,48,0,0,0,0,0,0,66,62,0,0,0,0,0,0,63,0,66,63,0,0,0,0,0,0,0,64,62,0,0,0,0,0,63,62,0,0,0,0,63,62,0,0,0,0,0,0,0,14,43,15,46,70,13,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,0,6,5,44,82,71,73,0,0,0,0,0,0,8,0,10,0,100,0,0,0,0,13,94,0,95,0,89,10,45,7,42,40,94,39,43,26,99,48,0,0,64,36,0,1,9,89,100,100,100,100,71,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,0,100,36,0,0,98,0,0,14,0,87,26,14,13,13,13,15,15,15,10,86,100,0,81
"Cafú","DM, M (C)",31,"6'1""","185 lbs","-","Farense","Portuguese Premier League","POR (GNB)","-","Balanced","Level-headed","£1,200 p/w","£50K - £500K","-","Right",15,1187,6.73,0,79.13,37,45,46,49,42,38,83,82,37,46,76,47,50,44,81,43,83,82,0,55,58,79,80,49,48,93,92,0,61,68,49,41,93,91,62,70,49,42,93,91,74,50,47,43,43,45,33,56,50,57,51,52,46,57,54,67,82,73,70,90,80,54,48,0,0,0,59,56,0,0,0,0,0,0,0,61,58,48,35,13,83,24,49,54,29,41,0,0,0,46,27,43,25,57,35,67,0,0,31,42,23,47,55,0,12,51,39,62,62,70,62,73,72,40,45,41,64,36,44,29,26,50,56,70,35,38,30,24,21,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,34,28,100,38,100,0,100,35,31,68,41,0,43,92,0,53,60,81,85,79,66,79,86,81,79,72,45,81,60
"Tomás Silva","D/WB (R), M (C)",24,"5'8""","143 lbs","-","Frosinone","Italian Serie A","POR","-","Resolute","Level-headed","£7,500 p/w","£180K - £4.1M","-","Right",0,0,0,0,0,0,0,0,0,0,0,66,62,0,0,0,0,0,0,63,0,66,63,0,0,0,0,0,0,0,64,62,0,0,0,0,0,63,62,0,0,0,0,63,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nathanaël Mbuku","M (L), AM (RLC)",22,"5'7""","143 lbs","-","ASSE","Ligue 1 Uber Eats","FRA (COD)","-","Balanced","Level-headed","£13,250 p/w","£700K - £7M","-","Left",34,2505,6.74,0,73.68,55,36,36,79,55,38,42,58,57,37,29,37,80,57,59,43,42,59,0,0,37,22,26,76,54,22,46,40,61,38,80,51,23,44,62,39,80,52,23,45,26,82,60,82,59,68,57,67,23,67,23,27,31,67,62,75,51,67,79,55,73,86,69,79,62,40,92,78,87,74,44,46,27,62,38,93,86,92,88,52,29,15,17,21,88,95,0,0,0,88,76,89,78,23,58,44,0,0,51,75,51,82,67,0,0,77,37,57,20,20,10,31,22,0,0,39,27,89,11,65,74,25,75,53,3,7,1,1,38,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,0,100,75,81,63,42,0,81,57,0,60,61,66,62,67,78,77,71,70,76,32,48,72,12
"Davide Biraschi","D (RC), WB (R)",29,"6'0""","160 lbs","-","Frosinone","Italian Serie A","ITA","-","Balanced","Level-headed","£4,000 p/w","£1.1M - £2.2M","-","Right Only",0,0,0,0,0,0,0,0,0,0,0,66,62,0,0,0,0,0,0,63,0,66,63,0,0,0,0,0,0,0,64,62,0,0,0,0,0,63,62,0,0,0,0,63,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Alberto Paleari","GK",31,"6'4""","194 lbs","-","Torino","Italian Serie A","ITA","-","Balanced","Level-headed","£10,000 p/w","£130K - £1.3M","-","Right",0,0,0,0,0,0,0,0,0,0,0,66,62,0,0,0,0,0,0,63,0,66,63,0,0,0,0,0,0,0,64,62,0,0,0,0,0,63,62,0,0,0,0,63,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,100,100,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,44,0,0,0,0,0,0,0,100,100,100,100,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Denzel Hall","D (RC), WB (R)",22,"5'9""","154 lbs","-","sc Heerenveen","Eredivisie","NED (JAM)","Trained at club (15-21)","Fairly Sporting","Level-headed","£2,100 p/w","£800K - £6.6M","-","Right Only",30,2626,6.9,0,87.53,37,22,23,58,27,14,75,70,37,22,29,24,60,28,70,16,76,70,64,46,72,54,55,86,66,60,62,40,69,43,75,43,71,67,70,44,76,44,72,67,26,73,46,58,34,23,74,82,55,82,57,52,76,87,80,78,53,44,80,55,47,93,82,72,51,10,97,91,81,62,10,70,49,89,70,80,39,76,40,40,80,59,72,71,66,85,0,0,0,93,86,95,90,20,65,43,86,76,94,98,98,87,73,64,42,85,56,75,44,37,8,30,39,49,29,59,41,61,31,32,27,64,97,92,26,40,20,18,91,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,17,37,100,34,100,51,100,94,57,67,81,0,79,84,0,99,87,71,73,67,86,73,76,66,64,62,94,83,82
